2	10	3	0.29975120649860615	0.29984159312061553	0	761	
4	10	4	0.34502984508159956	0.3465526853744657	0	718	
6	10	4	0.3562141559505575	0.3591758135952243	0	740	
8	10	5	0.3590793206219254	0.3619634293734649	0	779	
10	10	4	0.3680394538294505	0.37002258409604183	0	705	
12	10	4	0.3640467436018785	0.36587961685521697	0	761	
14	10	5	0.36338529743086595	0.3661599210266535	0	786	
16	10	4	0.3670937190264675	0.36981955185405513	0	723	
18	10	4	0.3682563063892469	0.3708564362359887	0	738	
