2	10	2	0.4380777149866386	0.43880465831685345	0	15	
4	10	2	0.4589471751801368	0.4597357152723422	0	15	
6	10	2	0.4617871161394597	0.4625469032287951	0	15	
8	10	2	0.46444661186196645	0.46531886150836166	0	11	
10	10	2	0.46774872538472334	0.46859903381642515	0	9	
12	10	2	0.4679238220017781	0.4687309406521229	0	9	
14	10	2	0.46823055672613195	0.46906272022551093	0	16	
16	10	2	0.468186712861089	0.46900370735370034	0	6	
18	10	2	0.4683182690956774	0.46908595840570866	0	8	
