2	10	9	0.2667591431696321	0.26917039004951093	4153	830	
4	10	5	0.3273858241938124	0.329374823879876	1427	777	
6	10	5	0.3471619510501649	0.3493323709852039	732	753	
8	10	5	0.3561380391039567	0.35958890360913726	460	712	
10	10	5	0.35874439461883406	0.3613001973657711	417	736	
12	10	4	0.3626999383410105	0.3659018508810839	261	760	
14	10	4	0.3649768239716778	0.36783267219617743	150	745	
16	10	4	0.36473720684247	0.36649989993996396	143	754	
18	10	4	0.36774169823116243	0.37067465296045976	150	772	
