
3 7827789.320000
2 7832709.320000
2 7836671.816000
2 7837749.320000
2 7842729.320000
2 7847709.320000
2 7849989.384000
2 7852749.320000
2 7854849.320000
2 7857729.320000
2 7859230.600000
2 7859829.320000
2 7864929.320000
2 7869849.320000
2 7874829.320000
2 7879869.320000
2 7884849.320000
2 7886110.600000
2 7914969.384000
1 7983369.384000
1 7983371.684000
1 8007550.600000
1 8026389.992000
2 8045951.816000
1 8163130.600000
1 8186711.208000
1 8199189.992000
2 8217790.600000
2 8235429.992000
2 8237111.816000
2 8280011.208000
2 8320449.992000
2 8337671.816000
2 8348351.208000
2 8378349.384000
2 8387889.384000
2 8393050.600000
2 8407991.208000
2 8443451.208000
2 8476511.208000
2 8540471.816000
3 8540770.600000
3 8541669.384000
3 8548990.600000
4 8558951.208000
4 8563631.816000
4 8602150.600000
4 8615529.384000
4 8630891.816000
1 8681111.816000
1 8746751.816000
1 8771289.992000
1 8775729.992000
1 8822471.816000
1 8827990.600000
1 8836330.600000
1 8850609.384000
1 8853671.816000
1 8887570.600000
1 8888350.600000
1 8951111.208000
1 8970609.384000
1 9011590.600000
1 9092831.816000
1 9122651.816000
1 9160270.600000
1 9180489.992000
1 9220629.384000
1 9225609.320000
1 9230589.320000
1 9235689.320000
1 9240609.320000
1 9245649.320000
1 9250629.320000
1 9255669.320000
1 9271211.208000
1 9311829.384000
2 9345251.816000
1 9416170.600000
1 9422649.992000
1 9478390.600000
1 9523330.600000
1 9537369.992000
1 9568689.384000
1 9573909.384000
1 9574510.600000
1 9685990.600000
1 9796571.208000
1 9797531.816000
1 9803231.208000
1 9844149.384000
1 9940630.600000
2 9945011.208000
2 9963729.992000
1 9981611.816000
1 9992589.384000
1 10000209.992000
1 10011309.384000
1 10026131.816000
1 10026851.208000
1 10060149.992000
1 10076771.208000
1 10165151.208000
1 10202231.208000
1 10213269.992000
1 10233011.208000
1 10249749.384000
1 10275189.992000
1 10279690.600000
1 10386429.384000
1 10450271.208000
2 10461131.208000
2 10499891.208000
1 10504749.384000
1 10541409.992000
1 10584670.600000
1 10606329.992000
1 10648269.992000
1 10703111.208000
2 10726690.600000
1 10854730.600000
1 10862050.600000
1 10955409.384000
1 10958351.816000
1 10983791.208000
1 10990571.208000
1 10992550.600000
1 11001671.208000
1 11031849.992000
1 11098991.208000
1 11127731.208000
1 11136489.992000
1 11142730.600000
1 11145790.600000
1 11161029.384000
1 11194509.992000
1 11198709.384000
1 11206569.384000
1 11240290.600000
1 11241549.992000
1 11243351.208000
1 11243650.600000
1 11245150.600000
1 11261471.208000
1 11285351.752000
1 11290029.384000
1 11302509.992000
1 11335871.208000
1 11380749.384000
1 11402770.600000
1 11431270.600000
1 11438591.208000
1 11506329.384000
1 11655790.600000
1 11709011.208000
1 11720770.600000
1 11740570.600000
1 11748189.992000
1 11767449.384000
1 11780051.208000
1 11812570.600000
1 11841371.208000
1 11872810.600000
1 11969351.208000
1 11989211.816000
1 11996769.384000
1 12037269.384000
1 12043449.992000
1 12068891.816000
1 12078250.600000
1 12087789.384000
1 12094990.600000
1 12115809.992000
1 12117431.816000
1 12153069.992000
1 12187210.600000
1 12249789.384000
1 12258430.600000
1 12269829.384000
1 12270429.384000
1 12278830.600000
1 12343991.208000
1 12389289.384000
1 12412690.600000
1 12436209.384000
1 12442689.384000
1 12472509.384000
1 12500111.816000
1 12505931.208000
1 12551110.600000
1 12561429.384000
1 12577449.992000
1 12648849.384000
1 12659709.992000
1 12688390.600000
1 12693849.384000
1 12721869.384000
1 12727091.208000
1 12731589.992000
1 12768730.600000
1 12782889.992000
1 12832451.816000
1 12887831.816000
1 12969731.208000
1 13012031.208000
1 13034771.208000
1 13042269.992000
1 13045389.384000
1 13052590.600000
1 13078689.384000
1 13109349.384000
1 13121649.384000
1 13130711.208000
1 13168031.816000
1 13177091.208000
1 13177451.208000
1 13204211.208000
1 13274049.384000
1 13311791.208000
1 13332309.992000
1 13402989.384000
1 13430469.384000
1 13435930.600000
1 13453391.208000
1 13482730.600000
1 13500551.208000
1 13508829.992000
1 13523590.600000
1 13528991.208000
1 13568229.384000
1 13575069.384000
1 13634109.384000
1 13658471.208000
1 13687991.208000
1 13782489.384000
1 13807150.600000
1 13882031.208000
1 13893191.208000
1 13902729.992000
1 13924209.384000
1 13926489.384000
1 13958769.992000
1 13963449.384000
1 14003531.816000
1 14011389.384000
1 14011630.600000
1 14024589.384000
1 14027049.992000
1 14032211.208000
1 14041810.600000
1 14130191.208000
1 14147110.600000
1 14208249.384000
1 14213711.208000
1 14221209.992000
1 14229191.208000
1 14239091.208000
1 14248689.384000
1 14251151.816000
1 14305990.600000
1 14314750.600000
